,nameNodeOr,nameNodeEx,Quadripole
2463,node_2545,node_4041,line_2033
2464,node_3830,node_2545,line_2034
2465,node_3830,node_2545,line_2035
2466,node_4377,node_4942,line_2044
2467,node_4377,node_535,line_2045
2468,node_4860,node_3262,line_2046
2469,node_4860,node_251,line_2047
2470,node_1352,node_3621,line_2048
2471,node_1352,node_3621,line_2049
2472,node_4129,node_648,line_2050
2473,node_5584,node_4417,line_2051
2474,node_5344,node_1779,line_2052
2475,node_5344,node_752,line_2053
2476,node_5359,node_1780,line_2054
2477,node_5344,node_4441,line_2055
2478,node_5344,node_2879,line_2056
2479,node_5359,node_154,line_2057
2480,node_5394,node_3671,line_2058
2481,node_5394,node_939,line_2059
2482,node_29,node_2002,line_2060
2483,node_29,node_2691,line_2061
2484,node_2646,node_2002,line_2062
2485,node_2646,node_3421,line_2063
2486,node_5359,node_599,line_2064
2487,node_5394,node_4299,line_2065
2488,node_5394,node_118,line_2066
2489,node_5359,node_1975,line_2067
2490,node_29,node_599,line_2068
2491,node_2646,node_4299,line_2069
2492,node_2646,node_118,line_2070
2493,node_29,node_1975,line_2071
2494,node_898,node_1664,line_2072
2495,node_898,node_2977,line_2073
2496,node_3914,node_3842,line_2074
2497,node_3914,node_1122,line_2075
2498,node_3914,node_5431,line_2076
2499,node_3914,node_1268,line_2077
2500,node_3914,node_4034,line_2078
2501,node_3914,node_5276,line_2079
2502,node_3914,node_1122,line_2080
2503,node_3243,node_5007,line_2081
2504,node_3243,node_5007,line_2082
2505,node_3914,node_3243,line_2083
2506,node_3914,node_3243,line_2084
2507,node_3914,node_3243,line_2085
2508,node_3960,node_1410,line_2086
2509,node_3960,node_1410,line_2087
2510,node_3613,node_2444,line_2088
2511,node_3613,node_4931,line_2089
2512,node_2458,node_4758,line_2090
2513,node_2458,node_4931,line_2091
2514,node_673,node_4347,line_2113
2515,node_4700,node_703,line_2245
2516,node_4700,node_3376,line_2246
2517,node_4700,node_703,line_2247
2518,node_4700,node_703,line_2248
2519,node_1202,node_456,line_2297
2520,node_3637,node_456,line_2298
2521,node_3139,node_4655,line_2119
2522,node_3139,node_5461,line_2120
2523,node_3139,node_2555,line_2121
2524,node_5093,node_1518,line_2122
2525,node_5093,node_1664,line_2123
2526,node_187,node_4924,line_2124
2527,node_187,node_5495,line_2125
2528,node_1051,node_4610,line_2126
2529,node_1051,node_1886,line_2127
2530,node_1051,node_2327,line_2128
2531,node_1051,node_4056,line_2129
2532,node_4765,node_4313,line_2130
2533,node_4765,node_4207,line_2131
2534,node_1051,node_4765,line_2132
2535,node_1051,node_4765,line_2133
2536,node_390,node_5621,line_2134
2537,node_390,node_2272,line_2135
2538,node_1871,node_757,line_2136
2539,node_3168,node_4483,line_2137
2540,node_1366,node_4521,line_2138
2541,node_1366,node_3307,line_2139
2542,node_1366,node_4117,line_2140
2543,node_1366,node_4608,line_2141
2544,node_1366,node_2679,line_2142
2545,node_1366,node_3542,line_2143
2546,node_1366,node_4608,line_2144
2547,node_4338,node_56,line_2145
2548,node_4338,node_4027,line_2146
2549,node_1336,node_3833,line_2147
2550,node_1336,node_3009,line_2148
2551,node_4338,node_4869,line_2149
2552,node_4338,node_761,line_2150
2553,node_1336,node_4027,line_2151
2554,node_4338,node_3833,line_2152
2555,node_4338,node_1092,line_2153
2556,node_1336,node_4869,line_2154
2557,node_1336,node_530,line_2155
2558,node_4338,node_530,line_2156
2559,node_1336,node_761,line_2157
2560,node_1366,node_1336,line_2158
2561,node_1366,node_4338,line_2159
2562,node_2739,node_509,line_2160
2563,node_2967,node_2763,line_2161
2564,node_5253,node_4233,line_2162
2565,node_4017,node_4885,line_2163
2566,node_4017,node_4464,line_2164
2567,node_706,node_4931,line_2165
2568,node_706,node_5472,line_2166
2569,node_1550,node_5087,line_2167
2570,node_1550,node_1572,line_2168
2571,node_1550,node_863,line_2169
2572,node_1550,node_3727,line_2170
2573,node_1550,node_1079,line_2171
2574,node_1550,node_782,line_2172
2575,node_1550,node_2039,line_2173
2576,node_114,node_2981,line_2174
2577,node_114,node_2981,line_2175
2578,node_114,node_2981,line_2176
2579,node_930,node_4081,line_2177
2580,node_4792,node_4081,line_2178
2581,node_1550,node_114,line_2179
2582,node_1550,node_114,line_2180
2583,node_1550,node_114,line_2181
2584,node_114,node_930,line_2182
2585,node_114,node_4792,line_2183
2586,node_771,node_703,line_2184
2587,node_771,node_4233,line_2185
2588,node_3742,node_703,line_2186
2589,node_4312,node_2424,line_2187
2590,node_4312,node_5116,line_2188
2591,node_4254,node_4312,line_2189
2592,node_4254,node_4312,line_2190
2593,node_4254,node_4312,line_2191
2594,node_4672,node_5360,line_2192
2595,node_4672,node_2703,line_2193
2596,node_703,node_2791,line_2194
2597,node_703,node_2260,line_2195
2598,node_703,node_2562,line_2196
2599,node_703,node_1879,line_2197
2600,node_703,node_408,line_2198
2601,node_3967,node_2764,line_2199
2602,node_3967,node_1868,line_2200
2603,node_3967,node_1868,line_2201
2604,node_703,node_3967,line_2202
2605,node_703,node_3967,line_2203
2606,node_2583,node_1395,line_2211
2607,node_1618,node_4469,line_2212
2608,node_1292,node_908,line_2214
2609,node_1292,node_1515,line_2215
2610,node_1292,node_1480,line_2216
2611,node_1292,node_1515,line_2217
2612,node_1292,node_1049,line_2218
2613,node_1292,node_1515,line_2219
2614,node_142,node_5378,line_2220
2615,node_142,node_192,line_2221
2616,node_142,node_1917,line_2222
2617,node_142,node_3756,line_2223
2618,node_142,node_192,line_2224
2619,node_142,node_1917,line_2225
2620,node_1292,node_142,line_2226
2621,node_1292,node_142,line_2227
2622,node_4648,node_2704,line_2228
2623,node_4648,node_2849,line_2229
2624,node_4648,node_1799,line_2230
2625,node_4648,node_2731,line_2231
2626,node_4648,node_1007,line_2232
2627,node_4648,node_259,line_2233
2628,node_4648,node_3247,line_2234
2629,node_1921,node_3369,line_2235
2630,node_4648,node_1921,line_2236
2631,node_257,node_3239,line_2237
2632,node_3353,node_4300,line_2238
2633,node_3353,node_3525,line_2239
2634,node_3353,node_2798,line_2240
2635,node_3353,node_4607,line_2241
2636,node_3353,node_3082,line_2242
2637,node_5612,node_606,line_2243
2638,node_5612,node_3210,line_2244
2639,node_2440,node_3361,line_2249
2640,node_2440,node_1630,line_2250
2641,node_4756,node_2993,line_2251
2642,node_2527,node_38,line_2252
2643,node_23,node_167,line_2253
2644,node_1390,node_2081,line_2254
2645,node_4399,node_384,line_2255
2646,node_70,node_1902,line_2256
2647,node_1414,node_458,line_2257
2648,node_70,node_4500,line_2258
2649,node_70,node_1398,line_2259
2650,node_70,node_4234,line_2260
2651,node_70,node_4234,line_2261
2652,node_669,node_2784,line_2262
2653,node_256,node_5132,line_2263
2654,node_669,node_3385,line_2264
2655,node_669,node_2542,line_2265
2656,node_70,node_669,line_2266
2657,node_70,node_669,line_2267
2658,node_1414,node_256,line_2268
2659,node_1607,node_4975,line_2269
2660,node_3894,node_2712,line_2270
2661,node_3894,node_1363,line_2271
2662,node_3781,node_3431,line_2272
2663,node_1013,node_2474,line_2273
2664,node_1013,node_4591,line_2274
2665,node_2579,node_868,line_2275
2666,node_2579,node_3410,line_2276
2667,node_2579,node_4328,line_2277
2668,node_2579,node_3728,line_2278
2669,node_730,node_2587,line_2279
2670,node_4054,node_570,line_2280
2671,node_4054,node_4869,line_2281
2672,node_4054,node_761,line_2282
2673,node_4054,node_4444,line_2283
2674,node_4054,node_4143,line_2284
2675,node_4054,node_530,line_2285
2676,node_2579,node_4054,line_2286
2677,node_2579,node_4054,line_2287
2678,node_730,node_4545,line_2288
2679,node_730,node_1503,line_2289
2680,node_4054,node_4545,line_2290
2681,node_4054,node_1503,line_2291
2682,node_363,node_3438,line_2292
2683,node_363,node_2190,line_2293
2684,node_1302,node_2679,line_2294
2685,node_3251,node_2397,line_2295
2686,node_3251,node_3763,line_2296
2687,node_4149,node_3537,line_2299
2688,node_4461,node_3924,line_2300
2689,node_4461,node_704,line_2301
2690,node_3690,node_2277,line_2302
2691,node_4712,node_5278,line_2303
2692,node_1875,node_5342,line_2304
2693,node_3238,node_5059,line_2305
2694,node_1343,node_1518,line_2306
2695,node_1343,node_1077,line_2307
2696,node_1343,node_1077,line_2308
2697,node_1700,node_202,line_2309
2698,node_1700,node_4775,line_2310
2699,node_1700,node_242,line_2311
2700,node_1700,node_1891,line_2312
2701,node_1700,node_202,line_2313
2702,node_4509,node_4268,line_2314
2703,node_1700,node_4509,line_2317
2704,node_1700,node_4509,line_2318
2705,node_1899,node_262,line_2319
2706,node_3222,node_2894,line_2320
2707,node_3222,node_5307,line_2321
2708,node_5438,node_5279,line_2322
2709,node_2243,node_3540,line_2323
2710,node_5294,node_732,line_2324
2711,node_5294,node_2355,line_2325
2712,node_5623,node_5113,line_2326
2713,node_3635,node_2269,line_2327
2714,node_3365,node_2269,line_2328
2715,node_3635,node_2269,line_2329
2716,node_959,node_41,line_2332
2717,node_5281,node_2080,line_2333
2718,node_5281,node_3364,line_2334
2719,node_5281,node_1853,line_2335
2720,node_5281,node_2080,line_2336
2721,node_5281,node_3371,line_2337
2722,node_5281,node_3162,line_2338
2723,node_5281,node_4760,line_2339
2724,node_164,node_4346,line_2340
2725,node_164,node_1874,line_2341
2726,node_164,node_1080,line_2342
2727,node_164,node_3359,line_2343
2728,node_164,node_406,line_2344
2729,node_164,node_4346,line_2345
2730,node_2382,node_2,line_2346
2731,node_2382,node_4346,line_2347
2732,node_164,node_3175,line_2348
2733,node_1909,node_3246,line_2349
2734,node_1909,node_475,line_2350
2735,node_5228,node_902,line_2351
2736,node_5228,node_3752,line_2352
2737,node_5228,node_1677,line_2353
2738,node_5228,node_1178,line_2354
2739,node_2958,node_3246,line_2355
2740,node_1909,node_475,line_2356
2741,node_2958,node_4665,line_2358
2742,node_5228,node_4936,line_2357
2743,node_2958,node_3752,line_2359
2744,node_5228,node_3752,line_2360
2745,node_5281,node_164,line_2361
2746,node_5281,node_2382,line_2362
2747,node_2382,node_1909,line_2363
2748,node_164,node_1909,line_2364
2749,node_164,node_1275,line_2365
2750,node_2958,node_1275,line_2366
2751,node_4610,node_3297,line_2367
2752,node_425,node_372,line_2368
2753,node_425,node_4808,line_2369
2754,node_425,node_2378,line_2370
2755,node_425,node_3695,line_2371
2756,node_425,node_4809,line_2372
2757,node_4610,node_4133,line_2373
2758,node_425,node_5140,line_2374
2759,node_4610,node_365,line_2375
2760,node_425,node_1512,line_2376
2761,node_4610,node_5248,line_2377
2762,node_4313,node_4207,line_2378
2763,node_4313,node_5192,line_2379
2764,node_4313,node_217,line_2380
2765,node_4313,node_978,line_2381
2766,node_4313,node_2547,line_2382
2767,node_4313,node_3034,line_2383
2768,node_425,node_4313,line_2384
2769,node_425,node_4313,line_2385
2770,node_4610,node_4313,line_2386
2771,node_4776,node_1976,line_2387
2772,node_4776,node_1976,line_2388
2773,node_3623,node_3391,line_2389
2774,node_3623,node_1691,line_2390
2775,node_3623,node_1451,line_2391
2776,node_3623,node_1691,line_2392
2777,node_3623,node_1451,line_2393
2778,node_4485,node_180,line_2394
2779,node_4485,node_1580,line_2395
2780,node_4485,node_2231,line_2396
2781,node_4485,node_4144,line_2397
2782,node_4013,node_4803,line_2398
2783,node_4485,node_253,line_2399
2784,node_4013,node_2814,line_2400
2785,node_4013,node_3025,line_2401
2786,node_4485,node_253,line_2402
2787,node_4485,node_253,line_2403
2788,node_4485,node_3235,line_2404
2789,node_5395,node_3833,line_2405
2790,node_1628,node_2420,line_2406
2791,node_1628,node_5600,line_2407
2792,node_1690,node_1518,line_2409
2793,node_1690,node_1664,line_2410
2794,node_1690,node_4735,line_2411
2795,node_1690,node_345,line_2412
2796,node_985,node_5020,line_2413
2797,node_985,node_1998,line_2414
2798,node_985,node_217,line_2415
2799,node_985,node_4090,line_2416
2800,node_985,node_5020,line_2417
2801,node_1690,node_985,line_2418
2802,node_1690,node_985,line_2419
2803,node_1690,node_985,line_2420
2804,node_1690,node_985,line_2421
2805,node_69,node_25,line_2422
2806,node_4510,node_4856,line_2423
2807,node_4560,node_4856,line_2424
2808,node_214,node_5346,line_2425
2809,node_214,node_1153,line_2426
2810,node_214,node_4305,line_2427
2811,node_214,node_1325,line_2428
2812,node_186,node_5252,line_2429
2813,node_186,node_5252,line_2430
2814,node_214,node_186,line_2431
2815,node_214,node_186,line_2432
2816,node_214,node_186,line_2433
2817,node_1703,node_5000,line_2434
2818,node_1703,node_4282,line_2435
2819,node_1208,node_3040,line_2440
2820,node_1208,node_4083,line_2441
2821,node_2617,node_4039,line_2442
2822,node_1454,node_4265,line_2443
2823,node_3302,node_1222,line_2444
2824,node_3302,node_1304,line_2445
2825,node_4184,node_3563,line_2446
2826,node_4184,node_3592,line_2447
2827,node_4184,node_3563,line_2448
2828,node_475,node_3464,line_2449
2829,node_475,node_3915,line_2450
2830,node_475,node_3464,line_2451
2831,node_475,node_3915,line_2452
2832,node_475,node_3915,line_2453
2833,node_4184,node_475,line_2454
2834,node_4184,node_475,line_2455
2835,node_4184,node_2276,line_2456
2836,node_475,node_2276,line_2457
2837,node_2116,node_2138,line_2458
2838,node_2116,node_3092,line_2459
2839,node_2116,node_2416,line_2460
2840,node_2116,node_4817,line_2461
2841,node_2116,node_4877,line_2462
2842,node_2116,node_1726,line_2463
2843,node_1869,node_2713,line_2464
2844,node_2116,node_1869,line_2465
2845,node_2116,node_1869,line_2466
2846,node_1793,node_2037,line_2467
2847,node_1348,node_2037,line_2468
2848,node_4616,node_1010,line_2469
2849,node_4616,node_105,line_2470
2850,node_716,node_2925,line_2471
2851,node_716,node_3383,line_2472
2852,node_716,node_2798,line_2473
2853,node_716,node_3522,line_2474
2854,node_2186,node_3011,line_2475
2855,node_2186,node_5174,line_2476
2856,node_3103,node_4917,line_2479
2857,node_442,node_2686,line_2480
2858,node_442,node_2686,line_2481
2859,node_4518,node_4740,line_2485
2860,node_2474,node_4152,line_2486
2861,node_136,node_2675,line_2487
2862,node_136,node_1668,line_2488
2863,node_2175,node_38,line_2493
2864,node_2175,node_2718,line_2494
2865,node_2800,node_5416,line_2495
2866,node_2800,node_5542,line_2496
2867,node_2800,node_5416,line_2497
2868,node_2175,node_2800,line_2498
2869,node_4898,node_1027,line_2500
2870,node_568,node_2313,line_2507
2871,node_1342,node_2313,line_2508
2872,node_4357,node_2297,line_2511
2873,node_4357,node_3099,line_2512
2874,node_3865,node_2925,line_2513
2875,node_3865,node_2925,line_2514
2876,node_974,node_1114,line_2515
2877,node_974,node_1114,line_2516
2878,node_1886,node_3921,line_2531
2879,node_699,node_2701,line_2533
2880,node_740,node_5408,line_2537
2881,node_740,node_5562,line_2538
2882,node_3983,node_1169,line_2539
2883,node_3983,node_2988,line_2540
2884,node_3983,node_1169,line_2541
2885,node_2921,node_2769,line_2542
2886,node_4045,node_2921,line_2543
2887,node_3966,node_2921,line_2544
2888,node_1739,node_1315,line_2545
2889,node_3018,node_2115,line_2546
2890,node_3018,node_4757,line_2547
2891,node_3147,node_1150,line_2548
2892,node_3147,node_254,line_2549
2893,node_517,node_3147,line_2550
2894,node_4300,node_81,line_2551
2895,node_4198,node_337,line_2564
2896,node_4738,node_3735,line_2567
2897,node_3650,node_3735,line_2573
2898,node_803,node_2706,line_2552
2899,node_803,node_1715,line_2553
2900,node_803,node_63,line_2554
2901,node_803,node_3047,line_2555
2902,node_803,node_3527,line_2556
2903,node_803,node_2706,line_2557
2904,node_803,node_905,line_2558
2905,node_803,node_905,line_2559
2906,node_2801,node_2736,line_2560
2907,node_2801,node_5300,line_2561
2908,node_803,node_2801,line_2562
2909,node_803,node_2801,line_2563
2910,node_2249,node_2778,line_2565
2911,node_4391,node_3735,line_2566
2912,node_2817,node_5135,line_2568
2913,node_5588,node_2575,line_2569
2914,node_2817,node_2157,line_2570
2915,node_5588,node_2575,line_2571
2916,node_1781,node_4009,line_2572
2917,node_3850,node_280,line_2574
2918,node_3850,node_4984,line_2575
2919,node_3850,node_1816,line_2576
2920,node_3244,node_843,line_2577
2921,node_3244,node_4321,line_2578
2922,node_3244,node_4321,line_2579
2923,node_552,node_4649,line_2580
2924,node_1011,node_749,line_2581
2925,node_4969,node_1976,line_2582
2926,node_4969,node_5219,line_2583
2927,node_4969,node_3758,line_2584
2928,node_2560,node_2464,line_2585
2929,node_2560,node_2853,line_2586
2930,node_4969,node_2560,line_2587
2931,node_4969,node_2560,line_2588
2932,node_4364,node_2109,line_2589
2933,node_4364,node_2257,line_2590
2934,node_4217,node_3483,line_2591
2935,node_4217,node_2924,line_2592
2936,node_4217,node_1888,line_2593
2937,node_4217,node_1751,line_2594
2938,node_542,node_4065,line_2595
2939,node_542,node_2573,line_2596
2940,node_859,node_964,line_2597
2941,node_859,node_1722,line_2598
2942,node_859,node_964,line_2599
2943,node_960,node_1127,line_2600
2944,node_960,node_222,line_2601
2945,node_2533,node_4140,line_2602
2946,node_960,node_2701,line_2603
2947,node_2533,node_5086,line_2604
2948,node_2533,node_3063,line_2605
2949,node_2684,node_2459,line_2606
2950,node_2684,node_4642,line_2607
2951,node_2533,node_2684,line_2608
2952,node_960,node_2684,line_2609
2953,node_808,node_3280,line_2610
2954,node_5329,node_2358,line_2611
2955,node_5016,node_2462,line_2612
2956,node_5016,node_1731,line_2613
2957,node_5016,node_3528,line_2614
2958,node_5016,node_2076,line_2615
2959,node_5016,node_5266,line_2616
2960,node_5016,node_479,line_2617
2961,node_4427,node_534,line_2618
2962,node_4427,node_397,line_2619
2963,node_5016,node_4427,line_2620
2964,node_5016,node_4427,line_2621
2965,node_4533,node_5577,line_2622
2966,node_4546,node_1929,line_2623
2967,node_2410,node_1032,line_2624
2968,node_2410,node_1658,line_2625
2969,node_2410,node_973,line_2626
2970,node_326,node_2410,line_2627
2971,node_1460,node_2410,line_2628
2972,node_3042,node_2478,line_2629
2973,node_3042,node_3196,line_2630
2974,node_2093,node_1734,line_2631
